#proteinId;gotermId;goName;gotermType;goAcc
1986171;4421;DNA replication;biological_process;GO:0006260
1986171;2187;DNA clamp loader activity;molecular_function;GO:0003689
1986171;3736;ATP binding;molecular_function;GO:0005524
1986171;3862;DNA replication factor C complex;cellular_component;GO:0005663
1986172;2290;catalytic activity;molecular_function;GO:0003824
1986172;5830;metabolic process;biological_process;GO:0008152
1986172;2435;acetate-CoA ligase activity;molecular_function;GO:0003987
1986172;9492;AMP binding;molecular_function;GO:0016208
1986174;2658;metalloendopeptidase activity;molecular_function;GO:0004222
1986174;4639;proteolysis;biological_process;GO:0006508
1986174;2679;stromelysin 3 activity;molecular_function;GO:0004249
1986174;5813;collagenase activity;molecular_function;GO:0008133
1986174;5987;prenyl protein specific endopeptidase activity;molecular_function;GO:0008319
1986174;13282;matrilysin-2 activity;molecular_function;GO:0030402
1986178;2227;structural constituent of ribosome;molecular_function;GO:0003735
1986178;3827;intracellular;cellular_component;GO:0005622
1986178;4025;ribosome;cellular_component;GO:0005840
1986178;4556;translation;biological_process;GO:0006412
1986179;3827;intracellular;cellular_component;GO:0005622
1986179;162;nucleotide binding;molecular_function;GO:0000166
1986179;10269;nucleoside-triphosphatase activity;molecular_function;GO:0017111
1986179;3736;ATP binding;molecular_function;GO:0005524
1986179;2176;DNA binding;molecular_function;GO:0003677
1986179;3838;nucleus;cellular_component;GO:0005634
1986179;4421;DNA replication;biological_process;GO:0006260
1986179;2187;DNA clamp loader activity;molecular_function;GO:0003689
1986179;3862;DNA replication factor C complex;cellular_component;GO:0005663
1986180;3162;transketolase activity;molecular_function;GO:0004802
1986180;2290;catalytic activity;molecular_function;GO:0003824
1986180;5830;metabolic process;biological_process;GO:0008152
1986180;22303;formaldehyde transketolase activity;molecular_function;GO:0047896
1986181;3642;sugar:hydrogen symporter activity;molecular_function;GO:0005351
1986181;6276;carbohydrate transport;biological_process;GO:0008643
1986181;9320;membrane;cellular_component;GO:0016020
1986181;3546;transporter activity;molecular_function;GO:0005215
1986181;4927;transport;biological_process;GO:0006810
1986181;9321;integral to membrane;cellular_component;GO:0016021
1986182;5939;zinc ion binding;molecular_function;GO:0008270
1986182;9710;oxidoreductase activity;molecular_function;GO:0016491
1986182;2393;L-iditol 2-dehydrogenase activity;molecular_function;GO:0003939
1986185;2196;transcription factor activity;molecular_function;GO:0003700
1986185;3838;nucleus;cellular_component;GO:0005634
1986185;4504;regulation of transcription, DNA-dependent;biological_process;GO:0006355
1986185;5939;zinc ion binding;molecular_function;GO:0008270
1986191;9367;mRNA metabolic process;biological_process;GO:0016071
1986191;13392;ribonucleoprotein complex;cellular_component;GO:0030529
1986192;2290;catalytic activity;molecular_function;GO:0003824
1986193;3727;protein binding;molecular_function;GO:0005515
1986194;2476;aldehyde reductase activity;molecular_function;GO:0004032
1986196;2216;RNA binding;molecular_function;GO:0003723
1986196;3708;binding;molecular_function;GO:0005488
1986198;2216;RNA binding;molecular_function;GO:0003723
1986198;2915;ribonuclease III activity;molecular_function;GO:0004525
1986198;4541;RNA processing;biological_process;GO:0006396
1986198;3827;intracellular;cellular_component;GO:0005622
1986199;73;acyl-CoA binding;molecular_function;GO:0000062
1986201;5816;NADH dehydrogenase (ubiquinone) activity;molecular_function;GO:0008137
1986201;9320;membrane;cellular_component;GO:0016020
1986201;18277;ATP synthesis coupled electron transport;biological_process;GO:0042773
1986201;4283;electron transport;biological_process;GO:0006118
1986201;6664;electron carrier activity;molecular_function;GO:0009055
1986201;24783;iron-sulfur cluster binding;molecular_function;GO:0051536
1986201;9710;oxidoreductase activity;molecular_function;GO:0016491
1986201;9858;oxidoreductase activity, acting on NADH or NADPH;molecular_function;GO:0016651
1986203;2290;catalytic activity;molecular_function;GO:0003824
1986203;3107;[pyruvate dehydrogenase (lipoamide)] phosphatase activity;molecular_function;GO:0004741
1986203;12151;[pyruvate dehydrogenase (lipoamide)] phosphatase regulator activity;molecular_function;GO:0019909
1986204;2950;mannosyl-oligosaccharide glucosidase activity;molecular_function;GO:0004573
1986204;6908;oligosaccharide metabolic process;biological_process;GO:0009311
1986204;2290;catalytic activity;molecular_function;GO:0003824
1986207;9292;ATP synthesis coupled proton transport;biological_process;GO:0015986
1986207;9691;proton-transporting two-sector ATPase complex;cellular_component;GO:0016469
1986207;21355;hydrogen ion transporting ATP synthase activity, rotational mechanism;molecular_function;GO:0046933
1986207;21380;hydrogen ion transporting ATPase activity, rotational mechanism;molecular_function;GO:0046961
1986208;3727;protein binding;molecular_function;GO:0005515
1986208;3736;ATP binding;molecular_function;GO:0005524
1986208;19405;cellular protein metabolic process;biological_process;GO:0044267
1986209;2246;actin binding;molecular_function;GO:0003779
1986209;3827;intracellular;cellular_component;GO:0005622
1986210;4598;protein modification process;biological_process;GO:0006464
1986211;175;rRNA (adenine-N6,N6-)-dimethyltransferase activity;molecular_function;GO:0000179
1986211;2346;C-terminal protein carboxyl methyltransferase activity;molecular_function;GO:0003880
1986211;5847;C-methyltransferase activity;molecular_function;GO:0008169
1986211;5848;N-methyltransferase activity;molecular_function;GO:0008170
1986211;5849;O-methyltransferase activity;molecular_function;GO:0008171
1986211;5850;S-methyltransferase activity;molecular_function;GO:0008172
1986211;5851;RNA methyltransferase activity;molecular_function;GO:0008173
1986211;5852;mRNA methyltransferase activity;molecular_function;GO:0008174
1986211;5853;tRNA methyltransferase activity;molecular_function;GO:0008175
1986211;5945;protein methyltransferase activity;molecular_function;GO:0008276
1986211;5992;site-specific DNA-methyltransferase (cytosine-specific) activity;molecular_function;GO:0008326
1986211;6085;2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity;molecular_function;GO:0008425
1986211;6281;rRNA methyltransferase activity;molecular_function;GO:0008649
1986211;6282;rRNA (uridine-2'-O-)-methyltransferase activity;molecular_function;GO:0008650
1986211;6619;DNA-methyltransferase activity;molecular_function;GO:0009008
1986211;6977;rRNA (cytosine-C5-967)-methyltransferase activity;molecular_function;GO:0009383
1986211;9489;selenocysteine methyltransferase activity;molecular_function;GO:0016205
1986211;9552;arginine N-methyltransferase activity;molecular_function;GO:0016273
1986211;9553;protein-arginine N-methyltransferase activity;molecular_function;GO:0016274
1986211;9556;lysine N-methyltransferase activity;molecular_function;GO:0016278
1986211;9557;protein-lysine N-methyltransferase activity;molecular_function;GO:0016279
1986211;9572;tRNA (uracil) methyltransferase activity;molecular_function;GO:0016300
1986211;9652;tRNA (guanine) methyltransferase activity;molecular_function;GO:0016423
1986211;9653;tRNA (guanosine) methyltransferase activity;molecular_function;GO:0016424
1986211;9654;tRNA (adenine)-methyltransferase activity;molecular_function;GO:0016426
1986211;9655;tRNA (cytosine)-methyltransferase activity;molecular_function;GO:0016427
1986211;9659;tRNA (uridine) methyltransferase activity;molecular_function;GO:0016431
1986211;9661;rRNA (adenine) methyltransferase activity;molecular_function;GO:0016433
1986211;9662;rRNA (cytosine) methyltransferase activity;molecular_function;GO:0016434
1986211;9663;rRNA (guanine) methyltransferase activity;molecular_function;GO:0016435
1986211;9664;rRNA (uridine) methyltransferase activity;molecular_function;GO:0016436
1986211;10743;protein-leucine O-methyltransferase activity;molecular_function;GO:0018423
1986211;11011;1-phenanthrol methyltransferase activity;molecular_function;GO:0018707
1986211;11960;protein-arginine N5-methyltransferase activity;molecular_function;GO:0019702
1986211;13642;methylarsonite methyltransferase activity;molecular_function;GO:0030792
1986211;19234;demethylmenaquinone methyltransferase activity;molecular_function;GO:0043770
1986211;19240;cobalt-precorrin-6B C5-methyltransferase activity;molecular_function;GO:0043776
1986211;19241;cobalt-precorrin-7 C15-methyltransferase activity;molecular_function;GO:0043777
1986211;19244;cobalt-precorrin-5B C1-methyltransferase activity;molecular_function;GO:0043780
1986211;19246;cobalt-precorrin-3 C17-methyltransferase activity;molecular_function;GO:0043782
1986211;19254;dimethyladenosine transferase activity;molecular_function;GO:0043790
1986211;19255;dimethylamine methyltransferase activity;molecular_function;GO:0043791
1986211;19267;hydroxyneurosporene-O-methyltransferase activity;molecular_function;GO:0043803
1986211;19291;tRNA (adenine-57, 58-N(1)-) methyltransferase activity;molecular_function;GO:0043827
1986211;19297;methylamine-specific methylcobalamin:coenzyme M methyltransferase activity;molecular_function;GO:0043833
1986211;19298;trimethylamine methyltransferase activity;molecular_function;GO:0043834
1986211;19315;methanol-specific methylcobalamin:coenzyme M methyltransferase activity;molecular_function;GO:0043851
1986211;19316;monomethylamine methyltransferase activity;molecular_function;GO:0043852
1986216;2290;catalytic activity;molecular_function;GO:0003824
1986216;19375;cellular metabolic process;biological_process;GO:0044237
1986216;23921;coenzyme binding;molecular_function;GO:0050662
1986216;19356;methylglyoxal reductase (NADPH-dependent) activity;molecular_function;GO:0043892
1986217;9710;oxidoreductase activity;molecular_function;GO:0016491
1986218;5830;metabolic process;biological_process;GO:0008152
1986218;9710;oxidoreductase activity;molecular_function;GO:0016491
1986219;2196;transcription factor activity;molecular_function;GO:0003700
1986219;3838;nucleus;cellular_component;GO:0005634
1986219;4504;regulation of transcription, DNA-dependent;biological_process;GO:0006355
1986219;5939;zinc ion binding;molecular_function;GO:0008270
1986227;4642;ubiquitin-dependent protein catabolic process;biological_process;GO:0006511
1986229;162;nucleotide binding;molecular_function;GO:0000166
1986229;10269;nucleoside-triphosphatase activity;molecular_function;GO:0017111
1986229;2177;DNA helicase activity;molecular_function;GO:0003678
1986229;3736;ATP binding;molecular_function;GO:0005524
1986229;3838;nucleus;cellular_component;GO:0005634
1986232;5939;zinc ion binding;molecular_function;GO:0008270
1986235;3727;protein binding;molecular_function;GO:0005515
1986237;3838;nucleus;cellular_component;GO:0005634
1986237;4542;mRNA processing;biological_process;GO:0006397
1986238;5830;metabolic process;biological_process;GO:0008152
1986238;9831;oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor;molecular_function;GO:0016624
1986238;2967;oxoglutarate dehydrogenase (succinyl-transferring) activity;molecular_function;GO:0004591
1986238;4261;glycolysis;biological_process;GO:0006096
1986238;13821;thiamin pyrophosphate binding;molecular_function;GO:0030976
1986240;162;nucleotide binding;molecular_function;GO:0000166
1986240;10269;nucleoside-triphosphatase activity;molecular_function;GO:0017111
1986240;3736;ATP binding;molecular_function;GO:0005524
1986241;2175;nucleic acid binding;molecular_function;GO:0003676
1986241;3827;intracellular;cellular_component;GO:0005622
1986241;5939;zinc ion binding;molecular_function;GO:0008270
1986244;2567;cytochrome-c oxidase activity;molecular_function;GO:0004129
1986244;4283;electron transport;biological_process;GO:0006118
1986245;162;nucleotide binding;molecular_function;GO:0000166
1986245;10269;nucleoside-triphosphatase activity;molecular_function;GO:0017111
1986245;3736;ATP binding;molecular_function;GO:0005524
1986246;2933;hydrolase activity, hydrolyzing O-glycosyl compounds;molecular_function;GO:0004553
1986246;4143;carbohydrate metabolic process;biological_process;GO:0005975
1986246;2290;catalytic activity;molecular_function;GO:0003824
1986246;18659;cation binding;molecular_function;GO:0043169
1986246;2310;1,4-alpha-glucan branching enzyme activity;molecular_function;GO:0003844
1986246;4146;glycogen biosynthetic process;biological_process;GO:0005978
